row,word,first,second,third,text
6,mnw.w,m,n,w,190
15,mnwr,m,n,w,52
2,mnwr,m,n,w,125
3,mnfy.t,m,n,f,71
9,mnmn,m,n,m,162
25,mnmn,m,n,m,163
1,mnmn.w,m,n,m,190
15,mnmnm.w,m,n,m,184
3,mnn.wt,m,n,n,190
7,mnḥ,m,n,ḥ,176
5,mnḥ.t,m,n,ḥ,122
5,mnḥwy,m,n,ḥ,55
17,mnḥwy,m,n,ḥ,77
18,mnḥwy,m,n,ḥ,163
10,mnḥy.t,m,n,ḥ,49
3,mnḥy.t,m,n,ḥ,55
7,mnḥy.t,m,n,ḥ,55
8,mnḥy.t,m,n,ḥ,55
8,mnḥy.t,m,n,ḥ,55
1,mnḥy.t,m,n,ḥ,58
2,mnḥy.t,m,n,ḥ,60
5,mnḥy.t,m,n,ḥ,60
8,mnḥy.t,m,n,ḥ,61
17,mnḥy.t,m,n,ḥ,67
10,mnḥy.t,m,n,ḥ,72
10,mnḥy.t,m,n,ḥ,73
15,mnḥy.t,m,n,ḥ,77
4,mnḥy.t,m,n,ḥ,104
5,mnḥy.t,m,n,ḥ,104
1,mnḥy.t,m,n,ḥ,107
12,mnḥy.t,m,n,ḥ,113
7,mnḥy.t,m,n,ḥ,127
4,mnḥy.t,m,n,ḥ,141
1,mnḥy.t,m,n,ḥ,150
20,mnḥy.t,m,n,ḥ,163
7,mnḥy.t,m,n,ḥ,176
3,mnḥy.t-nb.t-ww,m,n,ḥ,55
3,mnḫ,m,n,ḫ,67
12,mnḫ,m,n,ḫ,73
1,mnḫ,m,n,ḫ,82
8,mnḫ,m,n,ḫ,113
10,mnḫ,m,n,ḫ,136
2,mnḫ,m,n,ḫ,146
3,mnḫ,m,n,ḫ,183
1,mnḫ.t,m,n,ḫ,55
4,mnḫ.t,m,n,ḫ,64
18,mnḫ.t,m,n,ḫ,77
15,mnḫ.t,m,n,ḫ,136
3,mnḫ.t,m,n,ḫ,136
4,mnḫ.t,m,n,ḫ,143
22,mnḫ.t,m,n,ḫ,163
2,mnḫ.w,m,n,ḫ,64
5,mnḫ.w,m,n,ḫ,104
15,mnḫt,m,n,ḫ,77
18,mnḫt,m,n,ḫ,77
13,mnqb,m,n,q,49
2,mnqb,m,n,q,125
3,mnṯw,m,n,ṯ,91
9,mn,m,n,NA,49
4,mn,m,n,NA,50
17,mn,m,n,NA,51
7,mn,m,n,NA,58
1,mn,m,n,NA,61
1,mn,m,n,NA,62
15,mn,m,n,NA,67
7,mn,m,n,NA,67
13,mn,m,n,NA,71
13,mn,m,n,NA,71
1,mn,m,n,NA,72
16,mn,m,n,NA,72
7,mn,m,n,NA,72
21,mn,m,n,NA,73
7,mn,m,n,NA,80
7,mn,m,n,NA,80
2,mn,m,n,NA,85
2,mn,m,n,NA,96
2,mn,m,n,NA,102
11,mn,m,n,NA,104
3,mn,m,n,NA,104
1,mn,m,n,NA,107
16,mn,m,n,NA,113
16,mn,m,n,NA,113
9,mn,m,n,NA,113
8,mn,m,n,NA,135
10,mn,m,n,NA,162
7,mn,m,n,NA,169
10,mn,m,n,NA,176
2,mn,m,n,NA,176
10,mn,m,n,NA,183
26,mn,m,n,NA,184
12,mn.t,m,n,NA,67
1,mn.t,m,n,NA,85
4,mn.t,m,n,NA,162
1,mn.ty,m,n,NA,82
10,mn.ty,m,n,NA,113
3,mrỉ,m,r,ỉ,97
2,mrỉ,m,r,ỉ,103
6,mrỉ,m,r,ỉ,113
8,mrw.t,m,r,w,62
13,mrw.t,m,r,w,113
3,mrw.t,m,r,w,183
21,mrw.t,m,r,w,184
7,mr,m,r,NA,73
7,mr,m,r,NA,127
18,mr,m,r,NA,163
11,mr.t,m,r,NA,49
1,mr.t,m,r,NA,169
23,mr.t-ptḥ,m,r,NA,163
1,mry,m,r,NA,61
7,mry,m,r,NA,112
4,mry,m,r,NA,118
4,mry,m,r,NA,135
1,mry,m,r,NA,146
2,mry,m,r,NA,146
2,mry,m,r,NA,150
3,mry,m,r,NA,183
5,mḥw,m,ḥ,w,76
7,mḥw,m,ḥ,w,76
11,mḥw,m,ḥ,w,127
25,mḥw,m,ḥ,w,163
3,mḥw-s,m,ḥ,w,88
13,mḥw-s,m,ḥ,w,113
3,mḥn,m,ḥ,n,127
4,mḥn,m,ḥ,n,127
1,mḥn,m,ḥ,n,150
4,mḥn.t,m,ḥ,n,141
7,mḥn.t,m,ḥ,n,176
1,mḥty,m,ḥ,t,85
25,mḥ-ỉb,m,ḥ,-,184
15,mḥ-2.t,m,ḥ,-,77
2,mḥ-n.t,m,ḥ,-,85
11,mḥ,m,ḥ,NA,49
9,mḥ,m,ḥ,NA,49
8,mḥ,m,ḥ,NA,71
14,mḥ,m,ḥ,NA,77
17,mḥ,m,ḥ,NA,77
2,mḥ,m,ḥ,NA,96
11,mḥ,m,ḥ,NA,118
3,mḥ,m,ḥ,NA,183
4,mḥ.t,m,ḥ,NA,60
4,mḥ.t,m,ḥ,NA,60
17,mḥ.t,m,ḥ,NA,77
2,mḥ.t,m,ḥ,NA,81
15,mḥ.t,m,ḥ,NA,88
8,mḥ.t,m,ḥ,NA,104
4,mḥ.t,m,ḥ,NA,130
26,mḥ.t,m,ḥ,NA,163
2,mḥ.t-wr.t,m,ḥ,NA,58
3,mḥ.t-wr.t,m,ḥ,NA,81
17,mḥ.t-wr.t,m,ḥ,NA,163
18,mḥ.t-wr.t,m,ḥ,NA,163
18,mḥ.t-wr.t,m,ḥ,NA,184
3,mḥy,m,ḥ,NA,60
17,mḥy.t,m,ḥ,NA,70
7,mḥy.t,m,ḥ,NA,95
6,mḥy.t-wr.t,m,ḥ,NA,91
4,mḥy.wt,m,ḥ,NA,190
17,mzỉ,m,z,ỉ,72
4,mzỉ,m,z,ỉ,76
2,mzỉ,m,z,ỉ,120
9,msỉ,m,s,ỉ,73
1,msỉ,m,s,ỉ,103
5,msw-nṯr,m,s,w,60
12,msw.t,m,s,w,54
5,msw.t,m,s,w,141
11,msw.t-nṯr,m,s,w,77
11,msw.t-nṯr,m,s,w,77
15,msw.t-nṯr,m,s,w,77
3,mswt,m,s,w,51
5,msḫ.wt,m,s,ḫ,176
11,msḫʿ.w,m,s,ḫ,104
3,msḫʿ.w,m,s,ḫ,107
13,msḫʿ.w,m,s,ḫ,135
2,msḫʿ.w,m,s,ḫ,150
27,msḫʿ.w,m,s,ḫ,184
9,msḫn.t,m,s,ḫ,61
2,msḫn.t,m,s,ḫ,64
13,msḫn.t,m,s,ḫ,113
2,msḫn.t,m,s,ḫ,150
3,msḫn.t,m,s,ḫ,183
4,ms,m,s,NA,63
14,ms,m,s,NA,70
11,ms,m,s,NA,77
12,ms,m,s,NA,77
17,ms,m,s,NA,77
18,ms,m,s,NA,77
18,ms,m,s,NA,77
18,ms,m,s,NA,77
18,ms,m,s,NA,77
4,ms,m,s,NA,95
12,ms,m,s,NA,112
13,ms,m,s,NA,120
15,ms,m,s,NA,184
15,ms,m,s,NA,184
17,ms.n,m,s,NA,77
9,ms.n,m,s,NA,141
1,ms.t,m,s,NA,64
14,ms.t,m,s,NA,91
8,ms.tw,m,s,NA,73
14,ms.w,m,s,NA,51
2,ms.w,m,s,NA,55
2,ms.w,m,s,NA,55
2,ms.w,m,s,NA,58
2,ms.w,m,s,NA,112
19,ms.w,m,s,NA,184
1,ms.w-rʿ,m,s,NA,130
22,ms.wt,m,s,NA,184
6,mšʿ,m,š,ʿ,55
3,mšʿ,m,š,ʿ,71
14,mks,m,k,s,73
15,mks,m,k,s,73
5,mk,m,k,NA,127
1,mk,m,k,NA,130
4,mtr,m,t,r,64
1,mtr,m,t,r,143
3,mtr,m,t,r,143
12,mdw,m,d,w,72
10,mdw-nṯr,m,d,w,67
1,mḏ,m,ḏ,NA,118
1,mḏ,m,ḏ,NA,125
1,mḏ,m,ḏ,NA,145
2,mḏ,m,ḏ,NA,149
22,mḏ,m,ḏ,NA,163
4,m-ʿ,m,-,ʿ,51
4,m-ʿ,m,-,ʿ,51
1,m-ʿ,m,-,ʿ,55
3,m-ʿ,m,-,ʿ,60
2,m-ʿ,m,-,ʿ,64
15,m-ʿ,m,-,ʿ,77
2,m-ʿb,m,-,ʿ,124
4,m-wn,m,-,w,63
2,m-bȝḥ,m,-,b,55
7,m-bȝḥ,m,-,b,55
12,m-bȝḥ,m,-,b,77
12,m-bȝḥ,m,-,b,77
12,m-bȝḥ,m,-,b,77
13,m-bȝḥ,m,-,b,77
13,m-bȝḥ,m,-,b,77
13,m-bȝḥ,m,-,b,77
13,m-bȝḥ,m,-,b,77
13,m-bȝḥ,m,-,b,77
14,m-bȝḥ,m,-,b,77
17,m-bȝḥ,m,-,b,77
6,m-bȝḥ,m,-,b,91
4,m-m,m,-,m,50
2,m-mȝʿ,m,-,m,60
14,m-rwty,m,-,r,77
27,m-rwty,m,-,r,184
24,m-hȝ.t,m,-,h,163
10,m-ḥȝ.t,m,-,ḥ,72
7,m-ḥzỉ,m,-,ḥ,176
7,m-ḫm,m,-,ḫ,80
11,m-ḫnt,m,-,ḫ,71
6,m-ḫnt,m,-,ḫ,95
4,m-ḫt,m,-,ḫ,104
1,m-ḫt,m,-,ḫ,129
16,m-ḫt,m,-,ḫ,163
16,m-ḫt,m,-,ḫ,163
22,m-ẖnw,m,-,ẖ,52
14,m-ẖnw,m,-,ẖ,77
16,m-ẖnw,m,-,ẖ,77
1,m-ẖnw,m,-,ẖ,84
11,m-ẖnw,m,-,ẖ,104
8,m-ẖnw,m,-,ẖ,104
3,m-ẖnw,m,-,ẖ,106
3,m-ẖnw,m,-,ẖ,127
3,m-ẖnw,m,-,ẖ,130
4,m-ẖnw,m,-,ẖ,130
17,m-ẖnw,m,-,ẖ,163
23,m-ẖnw,m,-,ẖ,163
1,m-ẖnw,m,-,ẖ,190
28,m-sȝ,m,-,s,163
6,m-snỉ,m,-,s,136
6,m-dbn,m,-,d,55
6,m-dbn,m,-,d,55
8,m.k,m,NA,k,176
3,nȝy,n,ȝ,NA,129
1,nỉw.t,n,ỉ,w,49
2,nỉw.t,n,ỉ,w,60
2,nỉw.t,n,ỉ,w,60
3,nỉw.t,n,ỉ,w,60
3,nỉw.t,n,ỉ,w,60
5,nỉw.t,n,ỉ,w,60
1,nỉw.t,n,ỉ,w,80
1,nỉw.t,n,ỉ,w,81
2,nỉw.t,n,ỉ,w,81
4,nỉw.t,n,ỉ,w,81
10,nỉw.t,n,ỉ,w,104
8,nỉw.t,n,ỉ,w,104
9,nỉw.t,n,ỉ,w,104
4,nỉw.wt,n,ỉ,w,63
2,nỉw.wt,n,ỉ,w,64
2,nỉw.wt,n,ỉ,w,81
1,nỉw.wt,n,ỉ,w,84
9,nỉw.wt,n,ỉ,w,113
8,nỉw.wt,n,ỉ,w,127
8,nỉw.wt,n,ỉ,w,136
1,nỉw.wwt,n,ỉ,w,84
19,nỉnỉ,n,ỉ,n,184
1,nỉs,n,ỉ,s,55
8,nỉ,n,ỉ,NA,51
8,nỉ,n,ỉ,NA,51
2,nỉ,n,ỉ,NA,59
1,nỉ,n,ỉ,NA,63
2,nỉ,n,ỉ,NA,64
1,nỉ,n,ỉ,NA,71
14,nỉ,n,ỉ,NA,77
6,nỉ,n,ỉ,NA,80
7,nỉ,n,ỉ,NA,80
2,nỉ,n,ỉ,NA,81
6,nỉ,n,ỉ,NA,81
2,nỉ,n,ỉ,NA,85
16,nỉ,n,ỉ,NA,88
9,nỉ,n,ỉ,NA,104
1,nỉ,n,ỉ,NA,107
10,nỉ,n,ỉ,NA,127
10,nỉ,n,ỉ,NA,127
10,nỉ,n,ỉ,NA,127
11,nỉ,n,ỉ,NA,127
4,nỉ,n,ỉ,NA,129
3,nỉ,n,ỉ,NA,130
3,nỉ,n,ỉ,NA,130
2,nỉ,n,ỉ,NA,146
2,nỉ,n,ỉ,NA,150
10,nỉ,n,ỉ,NA,162
9,nỉ,n,ỉ,NA,162
16,nỉ,n,ỉ,NA,163
24,nỉ,n,ỉ,NA,163
25,nỉ,n,ỉ,NA,163
25,nỉ,n,ỉ,NA,163
25,nỉ,n,ỉ,NA,163
25,nỉ,n,ỉ,NA,163
26,nỉ,n,ỉ,NA,163
26,nỉ,n,ỉ,NA,163
8,nỉ,n,ỉ,NA,169
25,nỉ,n,ỉ,NA,184
6,nʿš,n,ʿ,š,127
5,nʿ,n,ʿ,NA,55
5,nwn,n,w,n,50
8,nwn,n,w,n,54
8,nwn,n,w,n,54
2,nwn,n,w,n,58
3,nwn,n,w,n,63
1,nwn,n,w,n,64
7,nwn,n,w,n,71
21,nwn,n,w,n,73
9,nwn,n,w,n,73
11,nwn,n,w,n,76
12,nwn,n,w,n,76
8,nwn,n,w,n,76
9,nwn,n,w,n,76
6,nwn,n,w,n,80
1,nwn,n,w,n,96
7,nwn,n,w,n,104
11,nwn,n,w,n,112
12,nwn,n,w,n,112
9,nwn,n,w,n,113
6,nwn-wr,n,w,n,104
1,nwr,n,w,r,110
2,nwḥ,n,w,ḥ,124
1,nwd,n,w,d,125
1,nw,n,w,NA,55
1,nw,n,w,NA,55
2,nw,n,w,NA,58
1,nw,n,w,NA,62
2,nw,n,w,NA,64
3,nw,n,w,NA,64
17,nw,n,w,NA,72
7,nw,n,w,NA,72
16,nw,n,w,NA,77
3,nw,n,w,NA,81
4,nw,n,w,NA,104
8,nw,n,w,NA,104
1,nw,n,w,NA,107
9,nw,n,w,NA,112
10,nw,n,w,NA,118
4,nw,n,w,NA,118
2,nw,n,w,NA,120
1,nw,n,w,NA,124
1,nw,n,w,NA,124
1,nw,n,w,NA,124
2,nw,n,w,NA,124
1,nw,n,w,NA,125
1,nw,n,w,NA,125
2,nw,n,w,NA,125
1,nw,n,w,NA,127
6,nw,n,w,NA,127
11,nw,n,w,NA,131
13,nw,n,w,NA,131
3,nw,n,w,NA,162
16,nw,n,w,NA,163
1,nw.t,n,w,NA,63
3,nw.t,n,w,NA,64
4,nw.t,n,w,NA,64
21,nw.t,n,w,NA,73
17,nw.t,n,w,NA,77
18,nw.t,n,w,NA,88
7,nw.t,n,w,NA,141
10,nw.t,n,w,NA,169
1,nw.t,n,w,NA,176
10,nw.t,n,w,NA,176
11,nw.t,n,w,NA,177
10,nw.t,n,w,NA,183
13,nw.t,n,w,NA,184
18,nw.t,n,w,NA,184
21,nw.t,n,w,NA,184
4,nw.t,n,w,NA,190
1,nw.w,n,w,NA,82
2,nbȝ.t,n,b,ȝ,136
1,nbỉ,n,b,ỉ,59
3,nbỉ,n,b,ỉ,63
7,nbỉ,n,b,ỉ,80
5,nbw,n,b,w,50
12,nbw,n,b,w,77
5,nbw,n,b,w,130
3,nbw,n,b,w,141
9,nbw,n,b,w,141
3,nbw,n,b,w,162
9,nbw,n,b,w,176
23,nbw.t,n,b,w,163
4,nbw.t,n,b,w,183
4,nbw.t-ʿȝy.t,n,b,w,130
5,nbsy.wt,n,b,s,190
6,nb-,n,b,-,141
3,nb-ʿnḫ,n,b,-,81
25,nb-ʿnḫ,n,b,-,184
2,nb-ḫʿ.w,n,b,-,67
2,nb-ḫʿ.w,n,b,-,70
3,nb-ḫʿ.w,n,b,-,71
5,nb-ḫʿ.w,n,b,-,72
2,nb-ḫʿ.w,n,b,-,73
2,nb-ḫʿ.w,n,b,-,88
2,nb-ḫʿ.w,n,b,-,91
3,nb-ḫʿ.w,n,b,-,97
5,nb-ḫʿ.w,n,b,-,113
2,nb-ḫʿ.w,n,b,-,123
5,nb-ḫʿ.w,n,b,-,136
2,nb-ḫʿ.w,n,b,-,141
21,nb-nḥp,n,b,-,52
4,nb-nḥp,n,b,-,61
23,nb-nṯr.w,n,b,-,52
4,nb-pḥty,n,b,-,81
3,nb-pḥty,n,b,-,127
4,nb-pḥty,n,b,-,127
3,nb-sḫ.t,n,b,-,127
13,nb-tȝ-sn.t,n,b,-,110
1,nb-tȝ.wy,n,b,-,67
1,nb-tȝ.wy,n,b,-,70
2,nb-tȝ.wy,n,b,-,71
4,nb-tȝ.wy,n,b,-,72
1,nb-tȝ.wy,n,b,-,73
1,nb-tȝ.wy,n,b,-,82
1,nb-tȝ.wy,n,b,-,88
1,nb-tȝ.wy,n,b,-,91
2,nb-tȝ.wy,n,b,-,122
4,nb-tȝ.wy,n,b,-,136
1,nb-tȝ.wy,n,b,-,141
2,nb-tȝ.wy,n,b,-,146
1,nb-tȝ.wy,n,b,-,149
2,nb-tȝ.wy,n,b,-,150
1,nb-tȝ.wy,n,b,-,162
2,nb-wʿ,n,b,-,146
1,nb,n,b,NA,49
13,nb,n,b,NA,49
2,nb,n,b,NA,49
3,nb,n,b,NA,49
5,nb,n,b,NA,49
5,nb,n,b,NA,49
9,nb,n,b,NA,49
1,nb,n,b,NA,50
10,nb,n,b,NA,50
13,nb,n,b,NA,50
2,nb,n,b,NA,50
5,nb,n,b,NA,50
8,nb,n,b,NA,50
9,nb,n,b,NA,50
1,nb,n,b,NA,51
10,nb,n,b,NA,51
2,nb,n,b,NA,51
6,nb,n,b,NA,51
1,nb,n,b,NA,52
12,nb,n,b,NA,52
18,nb,n,b,NA,52
2,nb,n,b,NA,52
20,nb,n,b,NA,52
11,nb,n,b,NA,54
12,nb,n,b,NA,54
16,nb,n,b,NA,54
16,nb,n,b,NA,54
16,nb,n,b,NA,54
2,nb,n,b,NA,54
2,nb,n,b,NA,54
4,nb,n,b,NA,54
4,nb,n,b,NA,54
7,nb,n,b,NA,54
8,nb,n,b,NA,54
8,nb,n,b,NA,54
1,nb,n,b,NA,55
1,nb,n,b,NA,55
2,nb,n,b,NA,55
3,nb,n,b,NA,55
3,nb,n,b,NA,55
5,nb,n,b,NA,55
5,nb,n,b,NA,55
5,nb,n,b,NA,55
6,nb,n,b,NA,55
6,nb,n,b,NA,55
6,nb,n,b,NA,55
6,nb,n,b,NA,55
7,nb,n,b,NA,55
8,nb,n,b,NA,55
8,nb,n,b,NA,55
8,nb,n,b,NA,55
8,nb,n,b,NA,55
9,nb,n,b,NA,55
4,nb,n,b,NA,58
5,nb,n,b,NA,58
1,nb,n,b,NA,59
5,nb,n,b,NA,61
1,nb,n,b,NA,63
1,nb,n,b,NA,63
4,nb,n,b,NA,63
3,nb,n,b,NA,64
4,nb,n,b,NA,64
10,nb,n,b,NA,67
10,nb,n,b,NA,67
10,nb,n,b,NA,67
13,nb,n,b,NA,67
17,nb,n,b,NA,67
18,nb,n,b,NA,67
4,nb,n,b,NA,67
11,nb,n,b,NA,70
11,nb,n,b,NA,70
12,nb,n,b,NA,70
14,nb,n,b,NA,70
14,nb,n,b,NA,70
17,nb,n,b,NA,70
4,nb,n,b,NA,70
5,nb,n,b,NA,70
7,nb,n,b,NA,70
1,nb,n,b,NA,71
14,nb,n,b,NA,71
3,nb,n,b,NA,71
11,nb,n,b,NA,72
11,nb,n,b,NA,72
13,nb,n,b,NA,72
11,nb,n,b,NA,73
12,nb,n,b,NA,73
16,nb,n,b,NA,73
4,nb,n,b,NA,73
4,nb,n,b,NA,73
4,nb,n,b,NA,73
12,nb,n,b,NA,76
3,nb,n,b,NA,76
3,nb,n,b,NA,76
4,nb,n,b,NA,76
4,nb,n,b,NA,76
4,nb,n,b,NA,76
10,nb,n,b,NA,77
11,nb,n,b,NA,77
12,nb,n,b,NA,77
12,nb,n,b,NA,77
12,nb,n,b,NA,77
15,nb,n,b,NA,77
15,nb,n,b,NA,77
15,nb,n,b,NA,77
16,nb,n,b,NA,77
17,nb,n,b,NA,77
17,nb,n,b,NA,77
18,nb,n,b,NA,77
18,nb,n,b,NA,77
1,nb,n,b,NA,80
3,nb,n,b,NA,80
7,nb,n,b,NA,80
2,nb,n,b,NA,81
5,nb,n,b,NA,81
1,nb,n,b,NA,82
1,nb,n,b,NA,84
2,nb,n,b,NA,85
11,nb,n,b,NA,88
18,nb,n,b,NA,88
3,nb,n,b,NA,88
7,nb,n,b,NA,88
7,nb,n,b,NA,88
14,nb,n,b,NA,91
8,nb,n,b,NA,91
9,nb,n,b,NA,91
2,nb,n,b,NA,95
4,nb,n,b,NA,95
1,nb,n,b,NA,96
1,nb,n,b,NA,97
3,nb,n,b,NA,97
1,nb,n,b,NA,102
1,nb,n,b,NA,103
2,nb,n,b,NA,103
2,nb,n,b,NA,103
2,nb,n,b,NA,103
2,nb,n,b,NA,103
2,nb,n,b,NA,104
2,nb,n,b,NA,104
3,nb,n,b,NA,104
4,nb,n,b,NA,104
8,nb,n,b,NA,104
9,nb,n,b,NA,104
6,nb,n,b,NA,105
4,nb,n,b,NA,106
2,nb,n,b,NA,107
10,nb,n,b,NA,110
10,nb,n,b,NA,110
12,nb,n,b,NA,110
3,nb,n,b,NA,110
9,nb,n,b,NA,110
13,nb,n,b,NA,112
2,nb,n,b,NA,112
7,nb,n,b,NA,112
7,nb,n,b,NA,112
8,nb,n,b,NA,112
10,nb,n,b,NA,113
13,nb,n,b,NA,113
15,nb,n,b,NA,113
4,nb,n,b,NA,113
7,nb,n,b,NA,113
3,nb,n,b,NA,115
7,nb,n,b,NA,115
4,nb,n,b,NA,118
4,nb,n,b,NA,118
4,nb,n,b,NA,118
10,nb,n,b,NA,120
13,nb,n,b,NA,120
3,nb,n,b,NA,120
9,nb,n,b,NA,120
1,nb,n,b,NA,124
1,nb,n,b,NA,124
1,nb,n,b,NA,124
2,nb,n,b,NA,124
1,nb,n,b,NA,125
2,nb,n,b,NA,125
11,nb,n,b,NA,127
3,nb,n,b,NA,127
5,nb,n,b,NA,128
3,nb,n,b,NA,129
10,nb,n,b,NA,131
11,nb,n,b,NA,131
14,nb,n,b,NA,131
9,nb,n,b,NA,131
12,nb,n,b,NA,135
15,nb,n,b,NA,135
15,nb,n,b,NA,135
15,nb,n,b,NA,135
16,nb,n,b,NA,135
6,nb,n,b,NA,135
6,nb,n,b,NA,135
6,nb,n,b,NA,135
6,nb,n,b,NA,135
8,nb,n,b,NA,135
16,nb,n,b,NA,136
8,nb,n,b,NA,136
4,nb,n,b,NA,140
6,nb,n,b,NA,140
7,nb,n,b,NA,140
10,nb,n,b,NA,141
10,nb,n,b,NA,141
10,nb,n,b,NA,141
4,nb,n,b,NA,141
8,nb,n,b,NA,141
1,nb,n,b,NA,146
3,nb,n,b,NA,149
2,nb,n,b,NA,150
1,nb,n,b,NA,162
3,nb,n,b,NA,162
20,nb,n,b,NA,163
20,nb,n,b,NA,163
22,nb,n,b,NA,163
22,nb,n,b,NA,163
23,nb,n,b,NA,163
24,nb,n,b,NA,163
25,nb,n,b,NA,163
26,nb,n,b,NA,163
9,nb,n,b,NA,169
11,nb,n,b,NA,170
11,nb,n,b,NA,170
5,nb,n,b,NA,176
6,nb,n,b,NA,176
9,nb,n,b,NA,176
11,nb,n,b,NA,177
11,nb,n,b,NA,177
1,nb,n,b,NA,183
1,nb,n,b,NA,183
2,nb,n,b,NA,183
4,nb,n,b,NA,183
15,nb,n,b,NA,184
15,nb,n,b,NA,184
15,nb,n,b,NA,184
20,nb,n,b,NA,184
21,nb,n,b,NA,184
21,nb,n,b,NA,184
21,nb,n,b,NA,184
24,nb,n,b,NA,184
24,nb,n,b,NA,184
27,nb,n,b,NA,184
5,nb,n,b,NA,190
10,nb.t,n,b,NA,49
9,nb.t,n,b,NA,50
9,nb.t,n,b,NA,50
2,nb.t,n,b,NA,55
5,nb.t,n,b,NA,55
8,nb.t,n,b,NA,55
9,nb.t,n,b,NA,55
9,nb.t,n,b,NA,55
5,nb.t,n,b,NA,60
8,nb.t,n,b,NA,61
5,nb.t,n,b,NA,62
8,nb.t,n,b,NA,62
18,nb.t,n,b,NA,67
6,nb.t,n,b,NA,70
5,nb.t,n,b,NA,71
10,nb.t,n,b,NA,72
10,nb.t,n,b,NA,73
5,nb.t,n,b,NA,73
11,nb.t,n,b,NA,76
15,nb.t,n,b,NA,76
3,nb.t,n,b,NA,76
4,nb.t,n,b,NA,76
7,nb.t,n,b,NA,76
16,nb.t,n,b,NA,88
13,nb.t,n,b,NA,91
6,nb.t,n,b,NA,91
12,nb.t,n,b,NA,113
13,nb.t,n,b,NA,113
9,nb.t,n,b,NA,118
6,nb.t,n,b,NA,122
6,nb.t,n,b,NA,123
2,nb.t,n,b,NA,125
1,nb.t,n,b,NA,129
14,nb.t,n,b,NA,135
13,nb.t,n,b,NA,136
7,nb.t,n,b,NA,136
8,nb.t,n,b,NA,136
3,nb.t,n,b,NA,143
7,nb.t,n,b,NA,143
3,nb.t,n,b,NA,145
2,nb.t,n,b,NA,146
13,nb.t,n,b,NA,163
14,nb.t,n,b,NA,163
19,nb.t,n,b,NA,163
23,nb.t,n,b,NA,163
23,nb.t,n,b,NA,163
11,nb.t,n,b,NA,170
5,nb.t-ḥw.t,n,b,NA,55
18,nb.t-ḥw.t,n,b,NA,77
3,nb.t-ḥw.t,n,b,NA,190
16,nb.t-r-ḏr,n,b,NA,163
15,nb.t-tȝ-sn.t,n,b,NA,88
9,nb.t-ww,n,b,NA,50
2,nb.t-ww,n,b,NA,55
3,nb.t-ww,n,b,NA,55
5,nb.t-ww,n,b,NA,55
6,nb.t-ww,n,b,NA,55
7,nb.t-ww,n,b,NA,55
7,nb.t-ww,n,b,NA,55
8,nb.t-ww,n,b,NA,55
1,nb.t-ww,n,b,NA,58
5,nb.t-ww,n,b,NA,60
8,nb.t-ww,n,b,NA,62
10,nb.t-ww,n,b,NA,71
17,nb.t-ww,n,b,NA,73
10,nb.t-ww,n,b,NA,77
11,nb.t-ww,n,b,NA,77
11,nb.t-ww,n,b,NA,77
12,nb.t-ww,n,b,NA,77
13,nb.t-ww,n,b,NA,77
14,nb.t-ww,n,b,NA,77
14,nb.t-ww,n,b,NA,77
15,nb.t-ww,n,b,NA,77
17,nb.t-ww,n,b,NA,77
3,nb.t-ww,n,b,NA,80
15,nb.t-ww,n,b,NA,88
5,nb.t-ww,n,b,NA,104
15,nb.t-ww,n,b,NA,110
7,nb.t-ww,n,b,NA,122
4,nb.t-ww,n,b,NA,127
1,nb.t-ww,n,b,NA,130
2,nb.t-ww,n,b,NA,146
20,nb.t-ww,n,b,NA,163
27,nb.t-ww,n,b,NA,163
2,nb.ty,n,b,NA,150
6,nb.w,n,b,NA,58
3,nb.w,n,b,NA,63
17,nb.w,n,b,NA,72
7,nb.w,n,b,NA,72
13,nb.w,n,b,NA,77
16,nb.w,n,b,NA,77
8,nb.w,n,b,NA,115
1,nb.w,n,b,NA,125
8,nb.w,n,b,NA,127
14,nb.w,n,b,NA,141
14,nb.w,n,b,NA,141
5,nb.w,n,b,NA,141
8,nb.w,n,b,NA,141
3,nb.w,n,b,NA,162
4,nb.w,n,b,NA,162
16,nb.w,n,b,NA,163
21,nb.w,n,b,NA,163
25,nb.w,n,b,NA,163
1,nb.w,n,b,NA,169
10,nb.w,n,b,NA,169
9,nb.w,n,b,NA,169
9,nb.w,n,b,NA,169
9,nb.w,n,b,NA,169
20,nb.w,n,b,NA,184
22,nb.w,n,b,NA,184
22,nb.w,n,b,NA,184
23,nb.w,n,b,NA,184
23,nb.w,n,b,NA,184
23,nb.w,n,b,NA,184
2,nb.w,n,b,NA,190
2,nb.w,n,b,NA,190
6,nb.w,n,b,NA,190
18,nb.wt,n,b,NA,67
23,nprỉ,n,p,r,184
2,np,n,p,NA,190
9,nfr,n,f,r,49
14,nfr,n,f,r,51
4,nfr,n,f,r,52
1,nfr,n,f,r,55
1,nfr,n,f,r,55
1,nfr,n,f,r,55
6,nfr,n,f,r,55
8,nfr,n,f,r,55
5,nfr,n,f,r,58
1,nfr,n,f,r,59
1,nfr,n,f,r,59
1,nfr,n,f,r,63
2,nfr,n,f,r,64
3,nfr,n,f,r,64
9,nfr,n,f,r,70
11,nfr,n,f,r,72
12,nfr,n,f,r,73
16,nfr,n,f,r,76
16,nfr,n,f,r,77
18,nfr,n,f,r,77
5,nfr,n,f,r,80
